id,image_path,text,situation,modifier,model,score
56,image56-2.png,There are more than three trophies in the boxes.,approximate,comparative,gemini,3
56,image56-2.png,There are more than three trophies in the boxes.,approximate,comparative,gemini,3
56,image56-2.png,There are more than three trophies in the boxes.,approximate,comparative,gemini,6
56,image56-2.png,There are more than three trophies in the boxes.,approximate,comparative,gemini,3
57,image57-1.png,There are four mirrors in the boxes.,precise,bare,gemini,2
57,image57-1.png,There are four mirrors in the boxes.,precise,bare,gemini,2
57,image57-1.png,There are four mirrors in the boxes.,precise,bare,gemini,2
57,image57-1.png,There are four mirrors in the boxes.,precise,bare,gemini,2
57,image57-1.png,There are four mirrors in the boxes.,precise,bare,gemini,2
57,image57-1.png,There are at least four mirrors in the boxes.,precise,superlative,gemini,2
57,image57-1.png,There are at least four mirrors in the boxes.,precise,superlative,gemini,2
57,image57-1.png,There are at least four mirrors in the boxes.,precise,superlative,gemini,2
57,image57-1.png,There are at least four mirrors in the boxes.,precise,superlative,gemini,2
57,image57-1.png,There are at least four mirrors in the boxes.,precise,superlative,gemini,2
57,image57-1.png,There are more than three mirrors in the boxes.,precise,comparative,gemini,2
57,image57-1.png,There are more than three mirrors in the boxes.,precise,comparative,gemini,2
57,image57-1.png,There are more than three mirrors in the boxes.,precise,comparative,gemini,2
57,image57-1.png,There are more than three mirrors in the boxes.,precise,comparative,gemini,2
57,image57-1.png,There are more than three mirrors in the boxes.,precise,comparative,gemini,2
57,image57-2.png,There are four mirrors in the boxes.,approximate,bare,gemini,2
57,image57-2.png,There are four mirrors in the boxes.,approximate,bare,gemini,2
57,image57-2.png,There are four mirrors in the boxes.,approximate,bare,gemini,2
57,image57-2.png,There are four mirrors in the boxes.,approximate,bare,gemini,2
57,image57-2.png,There are four mirrors in the boxes.,approximate,bare,gemini,2
57,image57-2.png,There are at least four mirrors in the boxes.,approximate,superlative,gemini,2
57,image57-2.png,There are at least four mirrors in the boxes.,approximate,superlative,gemini,2
57,image57-2.png,There are at least four mirrors in the boxes.,approximate,superlative,gemini,2
57,image57-2.png,There are at least four mirrors in the boxes.,approximate,superlative,gemini,2
57,image57-2.png,There are at least four mirrors in the boxes.,approximate,superlative,gemini,2
57,image57-2.png,There are more than three mirrors in the boxes.,approximate,comparative,gemini,2
57,image57-2.png,There are more than three mirrors in the boxes.,approximate,comparative,gemini,2
57,image57-2.png,There are more than three mirrors in the boxes.,approximate,comparative,gemini,2
57,image57-2.png,There are more than three mirrors in the boxes.,approximate,comparative,gemini,2
57,image57-2.png,There are more than three mirrors in the boxes.,approximate,comparative,gemini,2
58,image58-1.png,There are four brushes in the boxes.,precise,bare,gemini,2
58,image58-1.png,There are four brushes in the boxes.,precise,bare,gemini,2
58,image58-1.png,There are four brushes in the boxes.,precise,bare,gemini,2
58,image58-1.png,There are four brushes in the boxes.,precise,bare,gemini,2
58,image58-1.png,There are four brushes in the boxes.,precise,bare,gemini,2
58,image58-1.png,There are at least four brushes in the boxes.,precise,superlative,gemini,3
58,image58-1.png,There are at least four brushes in the boxes.,precise,superlative,gemini,3
58,image58-1.png,There are at least four brushes in the boxes.,precise,superlative,gemini,3
58,image58-1.png,There are at least four brushes in the boxes.,precise,superlative,gemini,3
58,image58-1.png,There are at least four brushes in the boxes.,precise,superlative,gemini,3
58,image58-1.png,There are more than three brushes in the boxes.,precise,comparative,gemini,3
58,image58-1.png,There are more than three brushes in the boxes.,precise,comparative,gemini,3
58,image58-1.png,There are more than three brushes in the boxes.,precise,comparative,gemini,3
58,image58-1.png,There are more than three brushes in the boxes.,precise,comparative,gemini,3
58,image58-1.png,There are more than three brushes in the boxes.,precise,comparative,gemini,3
58,image58-2.png,There are four brushes in the boxes.,approximate,bare,gemini,3
58,image58-2.png,There are four brushes in the boxes.,approximate,bare,gemini,3
58,image58-2.png,There are four brushes in the boxes.,approximate,bare,gemini,3
58,image58-2.png,There are four brushes in the boxes.,approximate,bare,gemini,3
58,image58-2.png,There are four brushes in the boxes.,approximate,bare,gemini,3
58,image58-2.png,There are at least four brushes in the boxes.,approximate,superlative,gemini,3
58,image58-2.png,There are at least four brushes in the boxes.,approximate,superlative,gemini,3
58,image58-2.png,There are at least four brushes in the boxes.,approximate,superlative,gemini,3
58,image58-2.png,There are at least four brushes in the boxes.,approximate,superlative,gemini,3
58,image58-2.png,There are at least four brushes in the boxes.,approximate,superlative,gemini,3
58,image58-2.png,There are more than three brushes in the boxes.,approximate,comparative,gemini,3
58,image58-2.png,There are more than three brushes in the boxes.,approximate,comparative,gemini,3
58,image58-2.png,There are more than three brushes in the boxes.,approximate,comparative,gemini,3
58,image58-2.png,There are more than three brushes in the boxes.,approximate,comparative,gemini,3
58,image58-2.png,There are more than three brushes in the boxes.,approximate,comparative,gemini,3
59,image59-1.png,There are four ribbons in the boxes.,precise,bare,gemini,2
59,image59-1.png,There are four ribbons in the boxes.,precise,bare,gemini,2
59,image59-1.png,There are four ribbons in the boxes.,precise,bare,gemini,2
59,image59-1.png,There are four ribbons in the boxes.,precise,bare,gemini,2
59,image59-1.png,There are four ribbons in the boxes.,precise,bare,gemini,2
59,image59-1.png,There are at least four ribbons in the boxes.,precise,superlative,gemini,3
59,image59-1.png,There are at least four ribbons in the boxes.,precise,superlative,gemini,3
59,image59-1.png,There are at least four ribbons in the boxes.,precise,superlative,gemini,3
59,image59-1.png,There are at least four ribbons in the boxes.,precise,superlative,gemini,3
59,image59-1.png,There are at least four ribbons in the boxes.,precise,superlative,gemini,3
59,image59-1.png,There are more than three ribbons in the boxes.,precise,comparative,gemini,3
59,image59-1.png,There are more than three ribbons in the boxes.,precise,comparative,gemini,3
59,image59-1.png,There are more than three ribbons in the boxes.,precise,comparative,gemini,3
59,image59-1.png,There are more than three ribbons in the boxes.,precise,comparative,gemini,3
59,image59-1.png,There are more than three ribbons in the boxes.,precise,comparative,gemini,3
59,image59-2.png,There are four ribbons in the boxes.,approximate,bare,gemini,2
59,image59-2.png,There are four ribbons in the boxes.,approximate,bare,gemini,2
59,image59-2.png,There are four ribbons in the boxes.,approximate,bare,gemini,2
59,image59-2.png,There are four ribbons in the boxes.,approximate,bare,gemini,2
59,image59-2.png,There are four ribbons in the boxes.,approximate,bare,gemini,2
59,image59-2.png,There are at least four ribbons in the boxes.,approximate,superlative,gemini,3
59,image59-2.png,There are at least four ribbons in the boxes.,approximate,superlative,gemini,3
59,image59-2.png,There are at least four ribbons in the boxes.,approximate,superlative,gemini,3
59,image59-2.png,There are at least four ribbons in the boxes.,approximate,superlative,gemini,3
59,image59-2.png,There are at least four ribbons in the boxes.,approximate,superlative,gemini,3
59,image59-2.png,There are more than three ribbons in the boxes.,approximate,comparative,gemini,3
59,image59-2.png,There are more than three ribbons in the boxes.,approximate,comparative,gemini,3
59,image59-2.png,There are more than three ribbons in the boxes.,approximate,comparative,gemini,3
59,image59-2.png,There are more than three ribbons in the boxes.,approximate,comparative,gemini,3
59,image59-2.png,There are more than three ribbons in the boxes.,approximate,comparative,gemini,3
60,image60-1.png,There are four canes in the boxes.,precise,bare,gemini,3
60,image60-1.png,There are four canes in the boxes.,precise,bare,gemini,3
60,image60-1.png,There are four canes in the boxes.,precise,bare,gemini,3
60,image60-1.png,There are four canes in the boxes.,precise,bare,gemini,3
60,image60-1.png,There are four canes in the boxes.,precise,bare,gemini,3
60,image60-1.png,There are at least four canes in the boxes.,precise,superlative,gemini,4
60,image60-1.png,There are at least four canes in the boxes.,precise,superlative,gemini,4
60,image60-1.png,There are at least four canes in the boxes.,precise,superlative,gemini,4
60,image60-1.png,There are at least four canes in the boxes.,precise,superlative,gemini,4
60,image60-1.png,There are at least four canes in the boxes.,precise,superlative,gemini,4
60,image60-1.png,There are more than three canes in the boxes.,precise,comparative,gemini,4
60,image60-1.png,There are more than three canes in the boxes.,precise,comparative,gemini,6
60,image60-1.png,There are more than three canes in the boxes.,precise,comparative,gemini,4
60,image60-1.png,There are more than three canes in the boxes.,precise,comparative,gemini,4
60,image60-1.png,There are more than three canes in the boxes.,precise,comparative,gemini,4
60,image60-2.png,There are four canes in the boxes.,approximate,bare,gemini,4
60,image60-2.png,There are four canes in the boxes.,approximate,bare,gemini,3
60,image60-2.png,There are four canes in the boxes.,approximate,bare,gemini,4
60,image60-2.png,There are four canes in the boxes.,approximate,bare,gemini,3
60,image60-2.png,There are four canes in the boxes.,approximate,bare,gemini,4
60,image60-2.png,There are at least four canes in the boxes.,approximate,superlative,gemini,4
60,image60-2.png,There are at least four canes in the boxes.,approximate,superlative,gemini,4
60,image60-2.png,There are at least four canes in the boxes.,approximate,superlative,gemini,4
60,image60-2.png,There are at least four canes in the boxes.,approximate,superlative,gemini,4
60,image60-2.png,There are at least four canes in the boxes.,approximate,superlative,gemini,4
60,image60-2.png,There are more than three canes in the boxes.,approximate,comparative,gemini,3
60,image60-2.png,There are more than three canes in the boxes.,approximate,comparative,gemini,3
60,image60-2.png,There are more than three canes in the boxes.,approximate,comparative,gemini,3
60,image60-2.png,There are more than three canes in the boxes.,approximate,comparative,gemini,3
60,image60-2.png,There are more than three canes in the boxes.,approximate,comparative,gemini,3
61,image61-1.png,There are four locks in the boxes.,precise,bare,gemini,2
61,image61-1.png,There are four locks in the boxes.,precise,bare,gemini,3
61,image61-1.png,There are four locks in the boxes.,precise,bare,gemini,3
61,image61-1.png,There are four locks in the boxes.,precise,bare,gemini,2
61,image61-1.png,There are four locks in the boxes.,precise,bare,gemini,3
61,image61-1.png,There are at least four locks in the boxes.,precise,superlative,gemini,6
61,image61-1.png,There are at least four locks in the boxes.,precise,superlative,gemini,6
61,image61-1.png,There are at least four locks in the boxes.,precise,superlative,gemini,6
61,image61-1.png,There are at least four locks in the boxes.,precise,superlative,gemini,6
61,image61-1.png,There are at least four locks in the boxes.,precise,superlative,gemini,6
61,image61-1.png,There are more than three locks in the boxes.,precise,comparative,gemini,4
61,image61-1.png,There are more than three locks in the boxes.,precise,comparative,gemini,7
61,image61-1.png,There are more than three locks in the boxes.,precise,comparative,gemini,7
61,image61-1.png,There are more than three locks in the boxes.,precise,comparative,gemini,4
61,image61-1.png,There are more than three locks in the boxes.,precise,comparative,gemini,7
61,image61-2.png,There are four locks in the boxes.,approximate,bare,gemini,3
61,image61-2.png,There are four locks in the boxes.,approximate,bare,gemini,3
61,image61-2.png,There are four locks in the boxes.,approximate,bare,gemini,3
61,image61-2.png,There are four locks in the boxes.,approximate,bare,gemini,3
61,image61-2.png,There are four locks in the boxes.,approximate,bare,gemini,3
61,image61-2.png,There are at least four locks in the boxes.,approximate,superlative,gemini,4
61,image61-2.png,There are at least four locks in the boxes.,approximate,superlative,gemini,4
61,image61-2.png,There are at least four locks in the boxes.,approximate,superlative,gemini,4
61,image61-2.png,There are at least four locks in the boxes.,approximate,superlative,gemini,4
61,image61-2.png,There are at least four locks in the boxes.,approximate,superlative,gemini,4
61,image61-2.png,There are more than three locks in the boxes.,approximate,comparative,gemini,4
61,image61-2.png,There are more than three locks in the boxes.,approximate,comparative,gemini,3
61,image61-2.png,There are more than three locks in the boxes.,approximate,comparative,gemini,3
61,image61-2.png,There are more than three locks in the boxes.,approximate,comparative,gemini,3
61,image61-2.png,There are more than three locks in the boxes.,approximate,comparative,gemini,4
62,image62-1.png,There are four keys in the boxes.,precise,bare,gemini,3
62,image62-1.png,There are four keys in the boxes.,precise,bare,gemini,3
62,image62-1.png,There are four keys in the boxes.,precise,bare,gemini,3
62,image62-1.png,There are four keys in the boxes.,precise,bare,gemini,3
62,image62-1.png,There are four keys in the boxes.,precise,bare,gemini,3
62,image62-1.png,There are at least four keys in the boxes.,precise,superlative,gemini,3
62,image62-1.png,There are at least four keys in the boxes.,precise,superlative,gemini,4
62,image62-1.png,There are at least four keys in the boxes.,precise,superlative,gemini,3
62,image62-1.png,There are at least four keys in the boxes.,precise,superlative,gemini,3
62,image62-1.png,There are at least four keys in the boxes.,precise,superlative,gemini,3
62,image62-1.png,There are more than three keys in the boxes.,precise,comparative,gemini,2
62,image62-1.png,There are more than three keys in the boxes.,precise,comparative,gemini,2
62,image62-1.png,There are more than three keys in the boxes.,precise,comparative,gemini,2
62,image62-1.png,There are more than three keys in the boxes.,precise,comparative,gemini,4
62,image62-1.png,There are more than three keys in the boxes.,precise,comparative,gemini,4
62,image62-2.png,There are four keys in the boxes.,approximate,bare,gemini,3
62,image62-2.png,There are four keys in the boxes.,approximate,bare,gemini,3
62,image62-2.png,There are four keys in the boxes.,approximate,bare,gemini,3
62,image62-2.png,There are four keys in the boxes.,approximate,bare,gemini,3
62,image62-2.png,There are four keys in the boxes.,approximate,bare,gemini,3
62,image62-2.png,There are at least four keys in the boxes.,approximate,superlative,gemini,4
62,image62-2.png,There are at least four keys in the boxes.,approximate,superlative,gemini,4
62,image62-2.png,There are at least four keys in the boxes.,approximate,superlative,gemini,4
62,image62-2.png,There are at least four keys in the boxes.,approximate,superlative,gemini,4
62,image62-2.png,There are at least four keys in the boxes.,approximate,superlative,gemini,4
62,image62-2.png,There are more than three keys in the boxes.,approximate,comparative,gemini,3
62,image62-2.png,There are more than three keys in the boxes.,approximate,comparative,gemini,3
62,image62-2.png,There are more than three keys in the boxes.,approximate,comparative,gemini,3
62,image62-2.png,There are more than three keys in the boxes.,approximate,comparative,gemini,3
62,image62-2.png,There are more than three keys in the boxes.,approximate,comparative,gemini,3
63,image63-1.png,There are four stars in the boxes.,precise,bare,gemini,3
63,image63-1.png,There are four stars in the boxes.,precise,bare,gemini,3
63,image63-1.png,There are four stars in the boxes.,precise,bare,gemini,3
63,image63-1.png,There are four stars in the boxes.,precise,bare,gemini,3
63,image63-1.png,There are four stars in the boxes.,precise,bare,gemini,3
63,image63-1.png,There are at least four stars in the boxes.,precise,superlative,gemini,3
63,image63-1.png,There are at least four stars in the boxes.,precise,superlative,gemini,3
63,image63-1.png,There are at least four stars in the boxes.,precise,superlative,gemini,3
63,image63-1.png,There are at least four stars in the boxes.,precise,superlative,gemini,3
63,image63-1.png,There are at least four stars in the boxes.,precise,superlative,gemini,3
63,image63-1.png,There are more than three stars in the boxes.,precise,comparative,gemini,3
63,image63-1.png,There are more than three stars in the boxes.,precise,comparative,gemini,3
63,image63-1.png,There are more than three stars in the boxes.,precise,comparative,gemini,3
63,image63-1.png,There are more than three stars in the boxes.,precise,comparative,gemini,3
63,image63-1.png,There are more than three stars in the boxes.,precise,comparative,gemini,3
63,image63-2.png,There are four stars in the boxes.,approximate,bare,gemini,3
63,image63-2.png,There are four stars in the boxes.,approximate,bare,gemini,3
63,image63-2.png,There are four stars in the boxes.,approximate,bare,gemini,3
63,image63-2.png,There are four stars in the boxes.,approximate,bare,gemini,3
63,image63-2.png,There are four stars in the boxes.,approximate,bare,gemini,3
63,image63-2.png,There are at least four stars in the boxes.,approximate,superlative,gemini,3
63,image63-2.png,There are at least four stars in the boxes.,approximate,superlative,gemini,4
63,image63-2.png,There are at least four stars in the boxes.,approximate,superlative,gemini,4
63,image63-2.png,There are at least four stars in the boxes.,approximate,superlative,gemini,3
63,image63-2.png,There are at least four stars in the boxes.,approximate,superlative,gemini,4
63,image63-2.png,There are more than three stars in the boxes.,approximate,comparative,gemini,3
63,image63-2.png,There are more than three stars in the boxes.,approximate,comparative,gemini,3
63,image63-2.png,There are more than three stars in the boxes.,approximate,comparative,gemini,3
63,image63-2.png,There are more than three stars in the boxes.,approximate,comparative,gemini,3
63,image63-2.png,There are more than three stars in the boxes.,approximate,comparative,gemini,3
64,image64-1.png,There are four hearts in the boxes.,precise,bare,gemini,2
64,image64-1.png,There are four hearts in the boxes.,precise,bare,gemini,2
64,image64-1.png,There are four hearts in the boxes.,precise,bare,gemini,2
64,image64-1.png,There are four hearts in the boxes.,precise,bare,gemini,2
64,image64-1.png,There are four hearts in the boxes.,precise,bare,gemini,2
64,image64-1.png,There are at least four hearts in the boxes.,precise,superlative,gemini,2
64,image64-1.png,There are at least four hearts in the boxes.,precise,superlative,gemini,2
64,image64-1.png,There are at least four hearts in the boxes.,precise,superlative,gemini,3
64,image64-1.png,There are at least four hearts in the boxes.,precise,superlative,gemini,2
64,image64-1.png,There are at least four hearts in the boxes.,precise,superlative,gemini,2
64,image64-1.png,There are more than three hearts in the boxes.,precise,comparative,gemini,2
64,image64-1.png,There are more than three hearts in the boxes.,precise,comparative,gemini,2
64,image64-1.png,There are more than three hearts in the boxes.,precise,comparative,gemini,2
64,image64-1.png,There are more than three hearts in the boxes.,precise,comparative,gemini,2
64,image64-1.png,There are more than three hearts in the boxes.,precise,comparative,gemini,2
64,image64-2.png,There are four hearts in the boxes.,approximate,bare,gemini,2
64,image64-2.png,There are four hearts in the boxes.,approximate,bare,gemini,2
64,image64-2.png,There are four hearts in the boxes.,approximate,bare,gemini,2
64,image64-2.png,There are four hearts in the boxes.,approximate,bare,gemini,2
64,image64-2.png,There are four hearts in the boxes.,approximate,bare,gemini,2
64,image64-2.png,There are at least four hearts in the boxes.,approximate,superlative,gemini,3
64,image64-2.png,There are at least four hearts in the boxes.,approximate,superlative,gemini,3
64,image64-2.png,There are at least four hearts in the boxes.,approximate,superlative,gemini,3
64,image64-2.png,There are at least four hearts in the boxes.,approximate,superlative,gemini,3
64,image64-2.png,There are at least four hearts in the boxes.,approximate,superlative,gemini,3
64,image64-2.png,There are more than three hearts in the boxes.,approximate,comparative,gemini,2
64,image64-2.png,There are more than three hearts in the boxes.,approximate,comparative,gemini,2
64,image64-2.png,There are more than three hearts in the boxes.,approximate,comparative,gemini,2
64,image64-2.png,There are more than three hearts in the boxes.,approximate,comparative,gemini,2
64,image64-2.png,There are more than three hearts in the boxes.,approximate,comparative,gemini,2
65,image65-1.png,There are four drums in the boxes.,precise,bare,gemini,1
65,image65-1.png,There are four drums in the boxes.,precise,bare,gemini,1
65,image65-1.png,There are four drums in the boxes.,precise,bare,gemini,2
65,image65-1.png,There are four drums in the boxes.,precise,bare,gemini,2
65,image65-1.png,There are four drums in the boxes.,precise,bare,gemini,1
65,image65-1.png,There are at least four drums in the boxes.,precise,superlative,gemini,1
65,image65-1.png,There are at least four drums in the boxes.,precise,superlative,gemini,1
65,image65-1.png,There are at least four drums in the boxes.,precise,superlative,gemini,1
65,image65-1.png,There are at least four drums in the boxes.,precise,superlative,gemini,1
65,image65-1.png,There are at least four drums in the boxes.,precise,superlative,gemini,1
65,image65-1.png,There are more than three drums in the boxes.,precise,comparative,gemini,2
65,image65-1.png,There are more than three drums in the boxes.,precise,comparative,gemini,1
65,image65-1.png,There are more than three drums in the boxes.,precise,comparative,gemini,2
65,image65-1.png,There are more than three drums in the boxes.,precise,comparative,gemini,1
65,image65-1.png,There are more than three drums in the boxes.,precise,comparative,gemini,1
65,image65-2.png,There are four drums in the boxes.,approximate,bare,gemini,2
65,image65-2.png,There are four drums in the boxes.,approximate,bare,gemini,2
65,image65-2.png,There are four drums in the boxes.,approximate,bare,gemini,2
65,image65-2.png,There are four drums in the boxes.,approximate,bare,gemini,2
65,image65-2.png,There are four drums in the boxes.,approximate,bare,gemini,2
65,image65-2.png,There are at least four drums in the boxes.,approximate,superlative,gemini,2
65,image65-2.png,There are at least four drums in the boxes.,approximate,superlative,gemini,2
65,image65-2.png,There are at least four drums in the boxes.,approximate,superlative,gemini,2
65,image65-2.png,There are at least four drums in the boxes.,approximate,superlative,gemini,2
65,image65-2.png,There are at least four drums in the boxes.,approximate,superlative,gemini,2
65,image65-2.png,There are more than three drums in the boxes.,approximate,comparative,gemini,2
65,image65-2.png,There are more than three drums in the boxes.,approximate,comparative,gemini,2
65,image65-2.png,There are more than three drums in the boxes.,approximate,comparative,gemini,2
65,image65-2.png,There are more than three drums in the boxes.,approximate,comparative,gemini,2
65,image65-2.png,There are more than three drums in the boxes.,approximate,comparative,gemini,2
66,image66-1.png,There are four guitars in the boxes.,precise,bare,gemini,1
66,image66-1.png,There are four guitars in the boxes.,precise,bare,gemini,1
66,image66-1.png,There are four guitars in the boxes.,precise,bare,gemini,1
66,image66-1.png,There are four guitars in the boxes.,precise,bare,gemini,1
66,image66-1.png,There are four guitars in the boxes.,precise,bare,gemini,1
66,image66-1.png,There are at least four guitars in the boxes.,precise,superlative,gemini,2
66,image66-1.png,There are at least four guitars in the boxes.,precise,superlative,gemini,2
66,image66-1.png,There are at least four guitars in the boxes.,precise,superlative,gemini,2
66,image66-1.png,There are at least four guitars in the boxes.,precise,superlative,gemini,2
66,image66-1.png,There are at least four guitars in the boxes.,precise,superlative,gemini,2
66,image66-1.png,There are more than three guitars in the boxes.,precise,comparative,gemini,2
66,image66-1.png,There are more than three guitars in the boxes.,precise,comparative,gemini,2
66,image66-1.png,There are more than three guitars in the boxes.,precise,comparative,gemini,2
66,image66-1.png,There are more than three guitars in the boxes.,precise,comparative,gemini,2
66,image66-1.png,There are more than three guitars in the boxes.,precise,comparative,gemini,2
66,image66-2.png,There are four guitars in the boxes.,approximate,bare,gemini,2
66,image66-2.png,There are four guitars in the boxes.,approximate,bare,gemini,2
66,image66-2.png,There are four guitars in the boxes.,approximate,bare,gemini,2
66,image66-2.png,There are four guitars in the boxes.,approximate,bare,gemini,2
66,image66-2.png,There are four guitars in the boxes.,approximate,bare,gemini,2
66,image66-2.png,There are at least four guitars in the boxes.,approximate,superlative,gemini,4
66,image66-2.png,There are at least four guitars in the boxes.,approximate,superlative,gemini,4
66,image66-2.png,There are at least four guitars in the boxes.,approximate,superlative,gemini,4
66,image66-2.png,There are at least four guitars in the boxes.,approximate,superlative,gemini,4
66,image66-2.png,There are at least four guitars in the boxes.,approximate,superlative,gemini,4
66,image66-2.png,There are more than three guitars in the boxes.,approximate,comparative,gemini,2
66,image66-2.png,There are more than three guitars in the boxes.,approximate,comparative,gemini,3
66,image66-2.png,There are more than three guitars in the boxes.,approximate,comparative,gemini,3
66,image66-2.png,There are more than three guitars in the boxes.,approximate,comparative,gemini,3
66,image66-2.png,There are more than three guitars in the boxes.,approximate,comparative,gemini,3
67,image67-1.png,There are four headphones in the boxes.,precise,bare,gemini,2
67,image67-1.png,There are four headphones in the boxes.,precise,bare,gemini,2
67,image67-1.png,There are four headphones in the boxes.,precise,bare,gemini,2
67,image67-1.png,There are four headphones in the boxes.,precise,bare,gemini,2
67,image67-1.png,There are four headphones in the boxes.,precise,bare,gemini,2
67,image67-1.png,There are at least four headphones in the boxes.,precise,superlative,gemini,3
67,image67-1.png,There are at least four headphones in the boxes.,precise,superlative,gemini,3
67,image67-1.png,There are at least four headphones in the boxes.,precise,superlative,gemini,3
67,image67-1.png,There are at least four headphones in the boxes.,precise,superlative,gemini,3
67,image67-1.png,There are at least four headphones in the boxes.,precise,superlative,gemini,3
67,image67-1.png,There are more than three headphones in the boxes.,precise,comparative,gemini,3
67,image67-1.png,There are more than three headphones in the boxes.,precise,comparative,gemini,3
67,image67-1.png,There are more than three headphones in the boxes.,precise,comparative,gemini,3
67,image67-1.png,There are more than three headphones in the boxes.,precise,comparative,gemini,3
67,image67-1.png,There are more than three headphones in the boxes.,precise,comparative,gemini,3
67,image67-2.png,There are four headphones in the boxes.,approximate,bare,gemini,3
67,image67-2.png,There are four headphones in the boxes.,approximate,bare,gemini,3
67,image67-2.png,There are four headphones in the boxes.,approximate,bare,gemini,3
67,image67-2.png,There are four headphones in the boxes.,approximate,bare,gemini,3
67,image67-2.png,There are four headphones in the boxes.,approximate,bare,gemini,3
67,image67-2.png,There are at least four headphones in the boxes.,approximate,superlative,gemini,3
67,image67-2.png,There are at least four headphones in the boxes.,approximate,superlative,gemini,3
67,image67-2.png,There are at least four headphones in the boxes.,approximate,superlative,gemini,3
67,image67-2.png,There are at least four headphones in the boxes.,approximate,superlative,gemini,3
67,image67-2.png,There are at least four headphones in the boxes.,approximate,superlative,gemini,3
67,image67-2.png,There are more than three headphones in the boxes.,approximate,comparative,gemini,3
67,image67-2.png,There are more than three headphones in the boxes.,approximate,comparative,gemini,3
67,image67-2.png,There are more than three headphones in the boxes.,approximate,comparative,gemini,3
67,image67-2.png,There are more than three headphones in the boxes.,approximate,comparative,gemini,3
67,image67-2.png,There are more than three headphones in the boxes.,approximate,comparative,gemini,3
68,image68-1.png,There are four microphones in the boxes.,precise,bare,gemini,2
68,image68-1.png,There are four microphones in the boxes.,precise,bare,gemini,2
68,image68-1.png,There are four microphones in the boxes.,precise,bare,gemini,2
68,image68-1.png,There are four microphones in the boxes.,precise,bare,gemini,2
68,image68-1.png,There are four microphones in the boxes.,precise,bare,gemini,2
68,image68-1.png,There are at least four microphones in the boxes.,precise,superlative,gemini,2
68,image68-1.png,There are at least four microphones in the boxes.,precise,superlative,gemini,2
68,image68-1.png,There are at least four microphones in the boxes.,precise,superlative,gemini,2
68,image68-1.png,There are at least four microphones in the boxes.,precise,superlative,gemini,2
68,image68-1.png,There are at least four microphones in the boxes.,precise,superlative,gemini,2
68,image68-1.png,There are more than three microphones in the boxes.,precise,comparative,gemini,2
68,image68-1.png,There are more than three microphones in the boxes.,precise,comparative,gemini,2
68,image68-1.png,There are more than three microphones in the boxes.,precise,comparative,gemini,1
68,image68-1.png,There are more than three microphones in the boxes.,precise,comparative,gemini,1
68,image68-1.png,There are more than three microphones in the boxes.,precise,comparative,gemini,1
68,image68-2.png,There are four microphones in the boxes.,approximate,bare,gemini,4
68,image68-2.png,There are four microphones in the boxes.,approximate,bare,gemini,4
68,image68-2.png,There are four microphones in the boxes.,approximate,bare,gemini,4
68,image68-2.png,There are four microphones in the boxes.,approximate,bare,gemini,6
68,image68-2.png,There are four microphones in the boxes.,approximate,bare,gemini,4
68,image68-2.png,There are at least four microphones in the boxes.,approximate,superlative,gemini,6
68,image68-2.png,There are at least four microphones in the boxes.,approximate,superlative,gemini,6
68,image68-2.png,There are at least four microphones in the boxes.,approximate,superlative,gemini,6
68,image68-2.png,There are at least four microphones in the boxes.,approximate,superlative,gemini,6
68,image68-2.png,There are at least four microphones in the boxes.,approximate,superlative,gemini,6
68,image68-2.png,There are more than three microphones in the boxes.,approximate,comparative,gemini,6
68,image68-2.png,There are more than three microphones in the boxes.,approximate,comparative,gemini,6
68,image68-2.png,There are more than three microphones in the boxes.,approximate,comparative,gemini,6
68,image68-2.png,There are more than three microphones in the boxes.,approximate,comparative,gemini,6
68,image68-2.png,There are more than three microphones in the boxes.,approximate,comparative,gemini,6
69,image69-1.png,There are four bugs in the boxes.,precise,bare,gemini,3
69,image69-1.png,There are four bugs in the boxes.,precise,bare,gemini,2
69,image69-1.png,There are four bugs in the boxes.,precise,bare,gemini,2
69,image69-1.png,There are four bugs in the boxes.,precise,bare,gemini,2
69,image69-1.png,There are four bugs in the boxes.,precise,bare,gemini,2
69,image69-1.png,There are at least four bugs in the boxes.,precise,superlative,gemini,4
69,image69-1.png,There are at least four bugs in the boxes.,precise,superlative,gemini,4
69,image69-1.png,There are at least four bugs in the boxes.,precise,superlative,gemini,4
69,image69-1.png,There are at least four bugs in the boxes.,precise,superlative,gemini,4
69,image69-1.png,There are at least four bugs in the boxes.,precise,superlative,gemini,4
69,image69-1.png,There are more than three bugs in the boxes.,precise,comparative,gemini,3
69,image69-1.png,There are more than three bugs in the boxes.,precise,comparative,gemini,3
69,image69-1.png,There are more than three bugs in the boxes.,precise,comparative,gemini,3
69,image69-1.png,There are more than three bugs in the boxes.,precise,comparative,gemini,3
69,image69-1.png,There are more than three bugs in the boxes.,precise,comparative,gemini,3
69,image69-2.png,There are four bugs in the boxes.,approximate,bare,gemini,6
69,image69-2.png,There are four bugs in the boxes.,approximate,bare,gemini,6
69,image69-2.png,There are four bugs in the boxes.,approximate,bare,gemini,6
69,image69-2.png,There are four bugs in the boxes.,approximate,bare,gemini,4
69,image69-2.png,There are four bugs in the boxes.,approximate,bare,gemini,4
69,image69-2.png,There are at least four bugs in the boxes.,approximate,superlative,gemini,6
